label,document,Angry,Disgust,Fear,Happiness,Sadness,Surprise
0,으! 화장실에 누가 토하고 안 치웠어!,1,0,0,0,0,0
0,벌써 한시간째야.,1,0,0,0,0,0
0,아무리 얘기해도 지가 뭘 잘못했는지를 몰라!,1,0,0,0,0,0
0,퇴근한지 얼마 됐다고 또 회사에서 전화왔어.,1,0,0,0,0,0
0,거의 매번 그러는 거 같애.,1,0,0,0,0,0
0,계속 이런 식이면 퇴사 생각 해야지.,1,0,0,0,0,0
0,아 룸메랑 자꾸 싸우게 돼.,1,0,0,0,0,0
0,"유기견 다큐멘터리를 봤는데, 책임감 없는 사람들 정말 심하더라.",1,0,0,0,0,0
0,친구랑 만나기로 약속해서 약속 장소에 나왔는데 친구가 아직 안왔어.,1,0,0,0,0,0
0,그 친구랑 약속할때마다 이러는 거 같애.,1,0,0,0,0,0
0,"아 맨날 이런 식이야. 맨날 약속 늦어, 진짜. 짜증나.",1,0,0,0,0,0
0,응. 그대로 있어. 내가 여기 진짜 오래 살았거든? 근데 이 정도는 처음이야.,1,0,0,0,0,0
0,야! 우리 아빠 어제 또 넘어졌어.,1,0,0,0,0,0
0,퇴근한지 얼마나 됐다고 또 회사에서 연락이 왔어.,1,0,0,0,0,0
0,"둘이 같이 살지만, 치우는 건 항상 나고, 내가 부탁하는 것도 실천을 안 해.",1,0,0,0,0,0
0,누가 화장실에 토하고 안 치웠어!,1,0,0,0,0,0
0,약속을하면 매일 똑같아. 나만 기다리지. 생각할수록 열받는다. 내가 걔한테 그정도밖에 안되는 사람인가? 이렇게 감정을 상해도 될만큼 내가 그정도인 사람인거야?,1,0,0,0,0,0
0,정말 너무한 거 같아. 누가 그랬을까?,1,0,0,0,0,0
0,한 시간째야. 이게 말이 돼?,1,0,0,0,0,0
0,약속이 있을 때마다 그러기는 했어. 하지만 오늘은 더 심해!,1,0,0,0,0,0
0,해도 그 때 뿐이야.,1,0,0,0,0,0
0,"너무 더러워. 청소도 안 하고, 음식물 쓰레기도 아무 데나 버리고.",1,0,0,0,0,0
0,룸메랑 너무 자주 싸우게 돼.,1,0,0,0,0,0
0,같이 사용하던 방을 너무 더럽게 쓰잖아.,1,0,0,0,0,0
0,"아, 진짜 일 그만두고 싶어. 아, 지들이 좀 하지 다 나한테 시키고 난리야.",1,0,0,0,0,0
0,지금 한 시간이 넘어가는데도 아직 안 오는거야.,1,0,0,0,0,0
0,엄마는 포기한지 한참됐고 이제 나도 모르겠어.,1,0,0,0,0,0
0,분에서 한시간은 기본이야.,1,0,0,0,0,0
0,우리 아빠가 어제 또 다쳤어.,1,0,0,0,0,0
0,"아, 모르겠어. 때려치우고 싶은데 아, 어떡하지? 가야되나? 말아야되나?",1,0,0,0,0,0
0,"같이 방을 쓰면서 그래도 자기가 어지럽힌 거는 청소를 해야되는데, 청소를 잘 안 해.",1,0,0,0,0,0
0,다닐 수 없을 것 같아. 퇴사하고 싶어!,1,0,0,0,0,0
0,저녁 약속을 했는데 한시간이 지나도록 오지 않고 있어. 너무 화난다.,1,0,0,0,0,0
0,"미안하다고 그 다음 날 안 마신다고 약속하시고, 또 마시고. 항상 그러시니까 이제는 믿지도 않어. 기대도 안 하고.",1,0,0,0,0,0
0,갈만한데가 없어.,1,0,0,0,0,0
0,퇴근한지 얼마나 됐다고 회사에서 또 연락 왔어.,1,0,0,0,0,0
0,응. 근데도 안 고쳐져.,1,0,0,0,0,0
0,거의 맨날 드셔. 속상해 죽겠어!,1,0,0,0,0,0
0,진짜 퇴근한지 얼마나 됐다고 회사에서 또 연락왔어 지금. 아유 답답하다.,1,0,0,0,0,0
0,"하, 룸메랑 너무 자주 싸우게 돼.",1,0,0,0,0,0
0,생명은 지장 없는데 너무 자주 이러니까 가족들이 다 힘들잖아.,1,0,0,0,0,0
0,룸메이트가 청소를 안하고 자꾸 방을 어지럽혀.,1,0,0,0,0,0
0,일주일에 5일이나 마시고 오셔. 이게 말이나 돼?,1,0,0,0,0,0
0,"따로야 살고 싶은데, 그럼 어디서 살아.",1,0,0,0,0,0
0,"아니, 퇴근한지 얼마나 됐다고 회사에서 또 연락 왔어!",1,0,0,0,0,0
0,"아유, 주 5일은 먹네, 주 5일은! 어휴, 맨날 먹어, 맨날!",1,0,0,0,0,0
0,응. 조금 다치셨어. 근데 우리는 너무 화가 나. 이해가 안돼.,1,0,0,0,0,0
0,"어휴, 벌써 한 시간 째야.",1,0,0,0,0,0
0,연락도 안돼.,1,0,0,0,0,0
0,아마도 그렇겠지. 사람들도 진짜 너무하다. 어떻게 자기껄 안치우고 그냥 갈수가 있지?,1,0,0,0,0,0
0,우리 아빠가 어제 또 다쳤어.,1,0,0,0,0,0
0,내 잘못은 아니라도 스트레스 받는걸 어떡해.,1,0,0,0,0,0
0,부터 그랬어. 항상 늦어.,1,0,0,0,0,0
0,응. 오늘 얘기할려고. 너랑 도저히 못살겠다고. 따로 살려구.,1,0,0,0,0,0
0,"일은 재미 있는데, 너무 많이 시켜. 너무 힘들어.",1,0,0,0,0,0
0,룸메이트하고 너무 자주 싸우게 돼.,1,0,0,0,0,0
0,룸메가 청소를 안 해.,1,0,0,0,0,0
0,당연히 해봤지. 근데 그 때 뿐이야.,1,0,0,0,0,0
0,기다리는게 너무 지치고 힘들어서 전화를 해봤어. 그런데 전화를 안받아.,1,0,0,0,0,0
0,"항상 말씀은 해드려도, 술 앞에서는 그대로 무너지시네.",1,0,0,0,0,0
0,퇴근한지 얼마나 됐다고. 회사에서 또 연락 왔어!,1,0,0,0,0,0
0,약속이 있어서 친구 기다리고 있는데 아직도 안왔어.,1,0,0,0,0,0
0,아니야. 우리는 3년동안 한번도 싸운적이 없었어. 아무래도 다른 여자가 생긴 것 같아.,1,0,0,0,0,0
0,맞아. 얘는 자주 그래.,1,0,0,0,0,0
0,말을 했는데 잘 지켜지지가 않네.,1,0,0,0,0,0
0,"아, 오늘 일요일인데 관리하는 사람이 어딨어.",1,0,0,0,0,0
0,"더럽잖아! 아니, 쓰레기를 막 아무데나 버려.",1,0,0,0,0,0
0,퇴근한지 얼마 됐다고 회사에서 또 연락이 왔어.,1,0,0,0,0,0
0,매번 늦어. 일찍 온 적이 없어.,1,0,0,0,0,0
0,너무 화가 난다.,1,0,0,0,0,0
0,해봤지. 해봤는데 맨날 그냥 넘어가.,1,0,0,0,0,0
0,"아니, 자꾸 음식물 쓰레기를 방문에 버리잖아.",1,0,0,0,0,0
0,유기견 보호 시설이 너무 안 좋아.,1,0,0,0,0,0
0,요즘 강아지가 많이 버려진다더라고. 보호소 시설도 열악하고.,1,0,0,0,0,0
0,쉴 시간도 없이 바빠.,1,0,0,0,0,0
0,아 나도 몰라! 내가 막내라서 그런가 봐. 나한테만 일을 자꾸 주네.,1,0,0,0,0,0
0,한 시간이나 지났는데 벌써 열 번도 넘게 전화했지. 근데 전화 받지도 않네.,1,0,0,0,0,0
0,회사에서 또 연락왔어.,1,0,0,0,0,0
0,퇴근한지 얼마나 됐다고 회사에서 연락 또 왔어!,1,0,0,0,0,0
0,한달전에 얘기해봤는데 그 때는 잘 지키더니 그 때 뿐이야.,1,0,0,0,0,0
0,뭐 맨날 똑같지. 술 마시고 오다가 허리 다쳤어. 아니. 지금 안 괜찮아.,1,0,0,0,0,0
0,한 시간이나 넘게 기다렸어.,1,0,0,0,0,0
0,다른 데 좀 알아봐야 될 거 같애. 나도 너무 힘들어. 지쳤어.,1,0,0,0,0,0
0,힘들어 죽을 거 같애.,1,0,0,0,0,0
0,화 내봤지. 근데 알겠다하고 청소를 안해.,1,0,0,0,0,0
0,매번 그러네.,1,0,0,0,0,0
0,약속 있어서 나왔더니 친구가 아직도 안 오고 있어.,1,0,0,0,0,0
0,아! 진짜 때려쳐야 되나 봐!,1,0,0,0,0,0
0,"현실적으로 돈 때문에 그건 안 될 것 같고, 하 이걸 계속 참을 수도 없고 어떻게 해야되지?",1,0,0,0,0,0
0,연락 했는데 받지도 않아.,1,0,0,0,0,0
0,화 내봤어. 근데 소용없어. 다시 그대로 돌아오거든.,1,0,0,0,0,0
0,당연하지! 계속 마시지 말라고 걱정된다고 말씀드렸어.,1,0,0,0,0,0
0,지금 30분 넘었어.,1,0,0,0,0,0
0,약속이 있어서 친구 만나러 왔는데 친구가 오지를 않아.,1,0,0,0,0,0
0,술 먹고 집에 오다가 넘어지셨대.,1,0,0,0,0,0
0,한시간동안 기다리고 있어 지금.,1,0,0,0,0,0
0,"아, 몰라! 진짜 퇴사하고 싶어!",1,0,0,0,0,0
0,지금도 그대로 있어. 하나도 안치웠어. 너무 더러워.,1,0,0,0,0,0
0,나 룸메이트와 너무 자주 싸우게 돼.,1,0,0,0,0,0
0,"아니, 이번에 진짜 해볼려고. 해도해도 너무하는 거 같애, 이친구는.",1,0,0,0,0,0
0,우리 아빠가 어제 또 다쳤어.,1,0,0,0,0,0
0,아 지금 연락이 전혀 안되고 있어. 그냥 집에 갈까봐.,1,0,0,0,0,0
0,"한 달 전에 이 문제로 서로 얘기했지. 그 때 앞으로는 안 그런다고 얘기를 했긴 했는데. 지금 똑같아졌어, 예전이랑.",1,0,0,0,0,0
0,"응. 연락은 해봤어. 아니, 늦을 거 같으면 자기가 먼저 연락을 해줘야 되는 거 아니야?",1,0,0,0,0,0
0,아니 없어. 그래서 더 스트레스 받아.,1,0,0,0,0,0
0,그렇대. 어떤 정신 나간 사람들이 이렇게 동물을 유기하는지 모르겠어.,1,0,0,0,0,0
0,"룸메이트가 청소는 안 하고, 자꾸 방을 어지럽혀.",1,0,0,0,0,0
0,"아니, 회사에서 또 연락 왔어! 아니, 퇴근한지 얼마나 됐다고.",1,0,0,0,0,0
0,그래. 아직도 그대로 있어. 정말 사람들이 매너가 없어. 그치?,1,0,0,0,0,0
0,어 상사가 기획안 쓴 거 가지고 혼냈어 나.,1,0,0,0,0,0
0,기다린 지 한시간이 넘었는데 친구가 아직도 안와.,1,0,0,0,0,0
0,도저히 말을 안 들으셔.,1,0,0,0,0,0
0,약속 안 지키는 친구 때문에 너무 짜증이 난다.,1,0,0,0,0,0
0,생명에는 지장 없지.,1,0,0,0,0,0
0,퇴근한지 얼마나 됐다고 회사에서 일을 또 줬어.,1,0,0,0,0,0
0,돈 주는데 다녀야지 그러면. 아니면 너가 돈 벌어올거야?,1,0,0,0,0,0
0,사람들이 강아지가 질리다고 그냥 막 갖다 버리더라.,1,0,0,0,0,0
0,계속 얘기하는데도 듣질 않으셔.,1,0,0,0,0,0
0,우리 아빠가 어저께 또 다치신 거 있지?,1,0,0,0,0,0
0,나한테만 전화한 거 같애. 그만 두고 싶어.,1,0,0,0,0,0
0,"하, 어제 밤 새서 기획안 작성해서 부장님께 제출드렸는데, 오늘 다시 해오라고 하시네. ",1,0,0,0,0,0
0,화를 내도 소용 없어.,1,0,0,0,0,0
0,진짜 너무 속상해. 오일을 매일같이 술을 드신다니까?,1,0,0,0,0,0
0,응. 얘는 자주 이래. 연락을 해도 항상 안받아.,1,0,0,0,0,0
0,진짜 어제 우리아빠 또 다쳤어.,1,0,0,0,0,0
0,"화를 내봤는데, 똑같더라.",1,0,0,0,0,0
0,룸메이트가 너무 청소를 안 해. 힘들어.,1,0,0,0,0,0
0,일주일에 5일 이상은 마셔.,1,0,0,0,0,0
0,우리 아빠 평소에 일주일에 5일 이상은 술을 드셔. 술을 엄청 좋아하시거든. 가족들이 아무리 말려도 소용이 없어. ,1,0,0,0,0,0
0,"내 룸메이트랑 너무 자주 싸운다. 하, 짜증난다.",1,0,0,0,0,0
0,"한 시간은 기다린 거 같애. 아 도대체 얜 정신이 있는 거야, 없는 거야?",1,0,0,0,0,0
0,그러니까! 벌써 몇번째인지 모르겠어!,1,0,0,0,0,0
0,또 까였어.,1,0,0,0,0,0
0,다른 회사 알아봐야 할 것 같애.,1,0,0,0,0,0
0,"서류를 만들어서 제출했는데, 상사한테 처음부터 해오라고.",1,0,0,0,0,0
0,오늘도 야근하고 지금 막 집에 들어와서 쉬려고 하는데 회사에서 새로운 업무를 준다고 전화왔어.,1,0,0,0,0,0
0,룸메가 음식물 쓰레기를 아무데나 버려.,1,0,0,0,0,0
0,늦게 퇴근하고 지금 막 집에 들어왔는데 회사에서 새로운 업무를 맡긴다고 전화왔어.,1,0,0,0,0,0
0,항상 그래. 약속할때마다.,1,0,0,0,0,0
0,퇴근한지 얼마나 됐다고 회사에서 또 연락왔어.,1,0,0,0,0,0
0,응. 거의 매일 먹어. 안 먹는 날이 잘 없어.,1,0,0,0,0,0
0,"돈 주니까 참는데, 이건 아닌 거 같애.",1,0,0,0,0,0
0,룸메이트 때문에 너무 화가 나. 정말 짜증나 죽겠어.,1,0,0,0,0,0
0,룸메와 자주 싸우게 돼. 아주 지저분한 친구거든.,1,0,0,0,0,0
0,"몇 번 내봤는데, 소용이 없더라.",1,0,0,0,0,0
0,음식을 먹고 절대 치우지 않아.,1,0,0,0,0,0
0,"어. 서류 제출했는데, 다시 해오래. 혼났어.",1,0,0,0,0,0
0,친구 약속 기다리는데 아직도 안왔어.,1,0,0,0,0,0
0,친구랑 밥먹고 있는데 지진이 발생한거야.,1,0,0,0,0,0
0,뻔하지. 또 술마시고 넘어졌어.,1,0,0,0,0,0
0,"아 처음에는 말을 들었거든? 그런데, 다시 청소를 안 해.",1,0,0,0,0,0
0,사실 고등학교 동창인데. 하. 이 정도까지 지저분한 줄은 정말 몰랐었어.,1,0,0,0,0,0
0,"그러고 싶긴 한데, 집을 또 얻으려면 돈이 있어야하잖아.",1,0,0,0,0,0
0,룸메이트와 자주 싸우게 돼. 어떡하지?,1,0,0,0,0,0
0,그만두고 싶은 마음이야. 맨날 일 시켜. 퇴근도 못하고!,1,0,0,0,0,0
0,아 진짜 이직이라도 해야 되나.,1,0,0,0,0,0
0,룸메랑 너무 자주 싸우게 돼.,1,0,0,0,0,0
0,어. 고주망태가 되듯이 먹어. 자주 먹어!,1,0,0,0,0,0
0,"아, 나 잘하는게 없나봐.",1,0,0,0,0,0
0,유기견 다큐멘터리 봤는데 진짜 너무하더라 사람들!,1,0,0,0,0,0
0,방을 더럽게 써서 청소도 안해.,1,0,0,0,0,0
0,청소를 안해. 너무 지저분해.,1,0,0,0,0,0
0,한 달 전에 주의를 줬어. 그래서 좀 바꼈었는데 다시 또 지저분하게 방을 사용해.,1,0,0,0,0,0
0,청소 문제로 자꾸 싸우게 되니까 너무 스트레스 받아. 친구랑 따로 사는게 방법인 것 같아.,1,0,0,0,0,0
0,다 일을 많이 주는 사람들뿐이야. 옆에 있는 사람도 주고. 다 나한테 일을 많이 줘.,1,0,0,0,0,0
0,나쁜 사람들이야.,1,0,0,0,0,0
0,퇴근하고 싶지. 일단은 급한 서류라서 다시 해놔야 될 거 같애. 일단은 제출하고 가야지.,1,0,0,0,0,0
0,어. 상사한테 혼났어.,1,0,0,0,0,0
0,"응. 저번에 한번 얘기해봤는데, 조금 고치는가 싶더니 다시 똑같이 행동해.",1,0,0,0,0,0
0,화도 냈지. 그런데 그때 뿐이야.,1,0,0,0,0,0
0,얘는 예전부터 그랬어.,1,0,0,0,0,0
0,얘기는 해도 맨날 결과는 똑같았어.,1,0,0,0,0,0
0,평소에 자주 싸우지는 않았어. 그런데 갑자기 권태기가 왔다고 하니 나는 너무 당황스러웠어.,1,0,0,0,0,0
0,맨날 이런 식이라 뭐.,1,0,0,0,0,0
0,룸메이트랑 너무 자주 싸우게 돼.,1,0,0,0,0,0
0,친구가 청소를 너무 안 해. 너무 지저분해!,1,0,0,0,0,0
0,청소 안 할 거야?,1,0,0,0,0,0
0,"고등학교 친구였는데, 이 정도일 줄은 몰랐지. 같이 사는데 스타일이 너무 안 맞는 거 같다.",1,0,0,0,0,0
0,맨날 이래.,1,0,0,0,0,0
0,응. 술을 좋아하셔서 평소에도 많이 드셔.,1,0,0,0,0,0
0,계속 해봤지. 계속 해봤는데 연락이 안 돼.,1,0,0,0,0,0
0,그러게 감기 걸려서 아직 몸도 안좋은데. 퇴근은 못할 것 같아 일찍.,1,0,0,0,0,0
0,화야 내봤지. 근데 말을 안들어.,1,0,0,0,0,0
0,"미안해 하기는 하는데, 지켜지지가 않아.",1,0,0,0,0,0
0,직장 상사한테 혼 났지 뭐야.,1,0,0,0,0,0
0,"얘기 해도 안 듣고, 그러다 또 술이고. 이젠 얘기도 안 통해, 진짜.",1,0,0,0,0,0
0,30분 정도 기다렸어.,1,0,0,0,0,0
0,"퇴근은 못 하고, 아마 야근해야 할 거 같아.",1,0,0,0,0,0
0,어. 자주 그러는 친구야.,1,0,0,0,0,0
0,어제 술마시고 집 계단 오르다가 넘어져서 허리를 다쳤어. 응급실가서 지금 입원치료 중이야.,1,0,0,0,0,0
0,"맨날 나만 청소하고 친구는 더럽히기만 하고, 청소를 안 해.",1,0,0,0,0,0
0,지금 막 씻기 시작했다니까. 어쩔 수 없네.,1,0,0,0,0,0
0,벌써 한시간이 넘었어.,1,0,0,0,0,0
0,응 너무 불쌍해. 책임도 못 질 거면서 왜 키우는 거야 진짜?,1,0,0,0,0,0
0,맨날 뭐라고 하다가 이제 좀 지쳐서 말 꺼내기도 좀 그래.,1,0,0,0,0,0
0,일주일에 5일은 드시는 것 같아. 매일 그러고 드시는게 너무 화가 나.,1,0,0,0,0,0
0,"청소를 너무 안 하니까, 내가 스트레스를 너무 많이 받아.",1,0,0,0,0,0
0,"응. 이 친구는 약속 있을 때마다 늦는 친구야. 그래서 내가 미리 늦지 말라고 연락도 했는데, 똑같네.",1,0,0,0,0,0
0,됐다고 회사에서 또 전화왔어.,1,0,0,0,0,0
0,"우리 상사가 나한테 일만 주는데, 그 사람한테 이야기 해봐야 될 거 같애.",1,0,0,0,0,0
0,자주가 아니라 맨날 그래 맨날! 하. 짜증나 죽겠어.,1,0,0,0,0,0
0,이야기하다 싸움으로 번지고. 이젠 이야기도 못하겠어.,1,0,0,0,0,0
0,"평소 할 때마다 화를 내기 시작했어, 내가.",1,0,0,0,0,0
0,한 달 전에 한 번 얘기해봤지. 근데 고쳐지질 않아.,1,0,0,0,0,0
0,"다들 똑같은 생각인가봐. 그래도 뭐, 다들 그만 둘 생각은 없어보여.",1,0,0,0,0,0
0,약속 있을 때마다 그러는 것 같아. 이제는 나도 지친다.,1,0,0,0,0,0
0,거의 맨날 먹는 거 같아.,1,0,0,0,0,0
0,"얼마나 됐다고 회사에서 연락이 또 왔어, 또!",1,0,0,0,0,0
0,모르겠어. 연락 해야되는데 짜증 나서 연락 하기도 싫어.,1,0,0,0,0,0
0,응. 했는데 안고쳐지더라.,1,0,0,0,0,0
0,룸메랑 너무 자주 싸워.,1,0,0,0,0,0
0,"친구 기다리는데, 아직도 안 왔어.",1,0,0,0,0,0
0,"청소 좀 하라고 얘기 했는데, 지금 또 음식물 쓰레기 아무데나 버리고 청소는 나 혼자 한단 말이야.",1,0,0,0,0,0
0,술먹고 또 다치셨대요. 말이 되니? 처음에는 걱정을 많이 했는데 이제는 화부터 난다.,1,0,0,0,0,0
0,우리 아빠가 어제 또 다치셨어.,1,0,0,0,0,0
0,술 먹고 또 넘어진거지.,1,0,0,0,0,0
0,그럼. 당연히 화도 내봤지. 근데 안 고쳐져.,1,0,0,0,0,0
0,얘 저번에도 나한테 한시 약속인데 한시 십분인가 이십분쯤에 이제 출발했다 그랬거든? 와 이번에는 한시간동안 이러네.,1,0,0,0,0,0
0,룸메랑 너무 자주 싸우게 되는 것 같아.,1,0,0,0,0,0
0,퇴근한지 얼마나 됐다고 회사에서 또 연락이 왔어.,1,0,0,0,0,0
0,한달만 더 참아보고 결정할려고.,1,0,0,0,0,0
0,약속 있어서 친구 기다리고 있는데 아직도 안왔어.,1,0,0,0,0,0
0,약속있을 때마다 늦어. 습관인가봐.,1,0,0,0,0,0
0,절대 안 고쳐지네.,1,0,0,0,0,0
0,룸메이트랑 자꾸 싸우게 돼.,1,0,0,0,0,0
0,그렇지. 또 처음부터 다시해야지.,1,0,0,0,0,0
0,룸메이트와 너무 자주 싸우게 되는 거 같아.,1,0,0,0,0,0
0,룸메와 너무 자주 싸우게 돼.,1,0,0,0,0,0
0,화를 냈는데 소용 없는 것 같아.,1,0,0,0,0,0
0,"한 달 전 쯤에 경고를 한 번 줬는데, 좀 고쳐지는 듯 하더니, 또 그러네. 음식물 쓰레기도 막 버리고.",1,0,0,0,0,0
0,그렇잖아도 다른 층을 쓰고 있는데 너무 불편해.,1,0,0,0,0,0
0,배고파서 밥 먹으러 왔어.,1,0,0,0,0,0
0,내 룸메이트랑 나랑 고등학교 때 동창이야. 근데 청소하는 습관이 안 되어 있어서 나랑 너무 안 맞는 거 같애.,1,0,0,0,0,0
0,청소를 안해.,1,0,0,0,0,0
0,"일찍 퇴근할 수 있으면 좋겠지만, 고칠 게 많아서 안 될 것 같아.",1,0,0,0,0,0
0,우리 아빠가 어제 또 다쳤어!,1,0,0,0,0,0
0,한시간이나 기다렸어.,1,0,0,0,0,0
0,말을 절대 안 들으셔.,1,0,0,0,0,0
0,응. 고등학교 친구야.,1,0,0,0,0,0
0,"나 방금 퇴근 했는데, 회사에서 또 연락 왔어.",1,0,0,0,0,0
0,아주 나한테만 일을 몰아주나봐. 살 수가 없어. 사람이 숨은 쉬고 살아야 될 거 아니야.,1,0,0,0,0,0
0,"그렇지 않아도 한달 전 쯤에 한 번 얘기 하고 서로 언성이 좀 높아졌었는데, 조금 나아지는듯 하더니 결국은 똑같네.",1,0,0,0,0,0
0,청소를 너무 안해. 지저분해.,1,0,0,0,0,0
0,그래야될 거 같아. 말해야 되겠어.,1,0,0,0,0,0
0,집에 오면 계속 전화오고 나한테만 일을 다 시키는 거 같애. 이 회사 나 못 다니겠어.,1,0,0,0,0,0
0,진심으로 그만두고 싶어 정말.,1,0,0,0,0,0
0,청소를 너무 안하는거야.,1,0,0,0,0,0
0,"한 시간 째 나 혼자 기다리고 있어. 저녁 약속 때문에 만나기로 했는데, 얘가 자주 늦는 앤데 오늘도 그러네?",1,0,0,0,0,0
0,서로 얘기를 해봐야 되겠어. 따로 사는 것도 좋은 방법인 것 같애.,1,0,0,0,0,0
0,말도 마. 안 드시고 들어오시는 날을 손에 꼽아.,1,0,0,0,0,0
0,"아니? 그런 일은 한번도 없었는데, 이번에 크게 싸웠어.",1,0,0,0,0,0
0,인제 만나면 이야기 할려고!,1,0,0,0,0,0
0,아 나 면접 또 떨어졌어.,1,0,0,0,0,0
0,아무리 얘기해도 안 고치셔.,1,0,0,0,0,0
0,응. 나가면서 말씀드려야겠어.,1,0,0,0,0,0
