label,document,Angry,Disgust,Fear,Happiness,Sadness,Surprise
0,약속 있어서 나왔는데 친구는 아직도 안 오고 있어.,1,0,0,0,0,0
0,친구를 기다린지 한 시간이 넘었는데 아직도 안 와.,1,0,0,0,0,0
0,엄마는 포기한지 한참됐고 이제 나도 모르겠어.,1,0,0,0,0,0
0,매일 매일 드셔.,1,0,0,0,0,0
0,예전부터 조금 자주 이러긴 했어. 항상 이런식이니까 너무 짜증나.,1,0,0,0,0,0
0,약속 시간 때마다 그러는 거야! 오늘은 전화도 안 받아.,1,0,0,0,0,0
0,우리가족 지금 거의 다 포기했어.,1,0,0,0,0,0
0,"하, 룸메랑 너무 자주 싸우게 돼.",1,0,0,0,0,0
0,최악이야. 너무 보기 싫어.,1,0,0,0,0,0
0,내가 만만한 거지. 그러니 그렇게 연락을 계속 하지.,1,0,0,0,0,0
0,"룸메이트가 청소는 안 하고, 자꾸 방을 어지럽혀.",1,0,0,0,0,0
0,유기견 다큐멘터리를 봤는데 무책임한 사람들 때문에 화가 나!,1,0,0,0,0,0
0,"찮아. 또 입원?다! 하, 정말. 술 좀 그만 먹지.",1,0,0,0,0,0
0,약속있어서 나왔는데 친구가 아직도 오질 않고있어.,1,0,0,0,0,0
0,예전부터 약속 안 지키는 게 습관이야.,1,0,0,0,0,0
0,약속이 있어서 친구 기다리고 있는데 아직 안왔어.,1,0,0,0,0,0
0,또 까였어.,1,0,0,0,0,0
0,약속때마다 이래.,1,0,0,0,0,0
0,"아, 못다녀, 못다녀! 아, 진짜 짜증나!",1,0,0,0,0,0
0,힘들게 들어간 회사라 좀 참아볼려고 했더니 자꾸 그만두게 하네.,1,0,0,0,0,0
0,"방금 퇴근하고 집에 왔는데, 회사에서 새로운 업무가 생겼다고 전화 왔어.",1,0,0,0,0,0
0,"좀 복잡한데, 힘들 것 같아.",1,0,0,0,0,0
0,고등학교 친구야. 안지 정말 오래됐지.,1,0,0,0,0,0
0,성격이 너무 안맞았어.,1,0,0,0,0,0
0,룸메이트와 너무 자주 싸우게 돼.,1,0,0,0,0,0
0,술 거의 맨날 먹어.,1,0,0,0,0,0
0,한 시간 넘게 기다리고 있어!,1,0,0,0,0,0
0,근데 아직 안왔어.,1,0,0,0,0,0
0,소용없어.,1,0,0,0,0,0
0,"한 시간 넘게 기다리고 있어. 약, 연락도 안 돼.",1,0,0,0,0,0
0,나도 몰라! 왜 그러는지. 진짜 회사 그만두고 싶어 죽겠다.,1,0,0,0,0,0
0,어. 맨날 그러는 친구라 이해하려고 하는데 이번엔 진짜 화나.,1,0,0,0,0,0
0,한참 기다렸어.,1,0,0,0,0,0
0,약속이 있어서 친구 기다리고 있는데 아직 안 왔어.,1,0,0,0,0,0
0,근데 안 고쳐져.,1,0,0,0,0,0
0,맨날 이래.,1,0,0,0,0,0
0,나는 내가 토를 해도 꼭 치우는 매너있는 사람이 될 거야. 다른 사람이 보면 얼마나 불편하겠어.,1,0,0,0,0,0
0,당연히 전화하고 문자도 보냈지. 그럴때마다 얼마나 변명을 하는지.,1,0,0,0,0,0
0,벌써 한 시간이 지났어.,1,0,0,0,0,0
0,누구긴! 그 또라이 팀장 있잖아.,1,0,0,0,0,0
0,응. 자주 그래.,1,0,0,0,0,0
0,진짜 너무 속상해. 오일을 매일같이 술을 드신다니까?,1,0,0,0,0,0
0,"내 봤지. 한 달 전에 크게 주의도 줬어. 근데, 또, 또, 먹은 걸 갖다가 안 치우는 거 있지?",1,0,0,0,0,0
0,아 나 면접 또 떨어졌어.,1,0,0,0,0,0
0,나는 당연히 안 그러는데 사람들이 너무 매너가 없어.,1,0,0,0,0,0
0,꼬맸거든. 근데 아직도 정신을 못차려.,1,0,0,0,0,0
0,원래 알던 사이가 맞고 정말 나도 힘들어.	,1,0,0,0,0,0
0,지금은 괜찮은데 술먹고 맨날 다쳐서 정말 머리아프다.,1,0,0,0,0,0
0,다니는게 맞는건지 그만두는게 맞는건지 나도 도대체 모르겠다.,1,0,0,0,0,0
0,연락도 잘 안 돼서 너무 답답하고 화나.,1,0,0,0,0,0
0,유기견 다큐멘터리를 봤는데 무책임한 사람들 때문에 정말 화가 나.,1,0,0,0,0,0
0,대부분 그런 사람들이야. 정말 책임감없이 무슨 일인지 모르겠어.,1,0,0,0,0,0
0,맨날 뭐라고 하다가 이제 좀 지쳐서 말 꺼내기도 좀 그래.,1,0,0,0,0,0
0,해봤지만 우리 말은 안중에도 없어.,1,0,0,0,0,0
0,여기 도착한지 벌써 한시간이나 지났어.,1,0,0,0,0,0
0,다닐 수 없을 것 같아. 퇴사하고 싶어!,1,0,0,0,0,0
0,혼자서 한 시간이 넘도록 기다리고 있어.,1,0,0,0,0,0
0,한 시간이 넘었는데 아직도 안 와.,1,0,0,0,0,0
0,약속 있어 가지고 친구 기다리고 있는데 아직 친구가 안 왔어.,1,0,0,0,0,0
0,청소를 걔가 너무 안해갖고 집이 너무 더러워져.,1,0,0,0,0,0
0,"한 한시간 정도 기다렸어. 당황스럽네. 하, 힘들다.",1,0,0,0,0,0
0,약속 시간을 어기는 거에 대해서 내가 말을 하지 않으니까 계속 약속 시간을 어기는 거 같아.,1,0,0,0,0,0
0,그 놈의 술이 웬수지. 또 술 드시다가 넘어지셨어. 지금은 괜찮으셔.,1,0,0,0,0,0
0,우리 아빠가 어제 또 다쳤어.,1,0,0,0,0,0
0,룸메이트와 너무 자주 싸우게 돼.,1,0,0,0,0,0
0,누가 화장실에 토를 하고 안 치웠어.,1,0,0,0,0,0
0,이 친구 상습범이야 상습범.,1,0,0,0,0,0
0,룸메와 너무 자주 싸우게 돼.,1,0,0,0,0,0
0,음식물을 먹고 그 쓰레기를 여기저기 막 버려.,1,0,0,0,0,0
0,매일 이야기하지. 늦을 때마다. 그런데 변하질 않아.,1,0,0,0,0,0
0,나도 몰라! 그래도 다녀야되지 않겠나.,1,0,0,0,0,0
0,룸메가 맨날 방을 더럽게 써서 그거 때문에 싸우는거지.,1,0,0,0,0,0
0,응. 너무 자주 그래.,1,0,0,0,0,0
0,"청소를 안하는줄 몰랐지. 정말, 같이 룸메이트가 된거 후회해.",1,0,0,0,0,0
0,응. 고등학교 동창이었는데 이렇게 애가 더러운 앤줄 몰랐어.,1,0,0,0,0,0
0,"약속 있어가지고. 응? 오늘도 일찍 나왔는데 친구가 또 늦었어. 이거 어떡해야 돼, 진짜?",1,0,0,0,0,0
0,그런 것 같아. 상처 받은 유기견들은 함부로 많이 대해서 상처를 많이 받고 오는 것 같아.,1,0,0,0,0,0
0,원래 이 직업이 이렇대. 다른 회사를 가도 똑같대.,1,0,0,0,0,0
0,청소를 안해.,1,0,0,0,0,0
0,친구랑 약속있어서 나왔더니 친구가 오질 않고 있어.,1,0,0,0,0,0
0,"아, 룸메랑 너무 많이 싸워.",1,0,0,0,0,0
0,1시간이 넘었어 연락도 안 되고 정말 화가 나.	,1,0,0,0,0,0
0,그렇지 않아도 관리하는 아저씨한테 얘기해놨어. 금방 치워주시겠지. 청소 하는 사람은 무슨 죄니?,1,0,0,0,0,0
0,약속이 있어서 친구 기다리는데 아직도 안왔어.,1,0,0,0,0,0
0,내가 하고 화도 내봤지. 근데 안되네.,1,0,0,0,0,0
0,몰라. 계속 다니긴 해야지.,1,0,0,0,0,0
0,"몇 번이나 이 문제로 싸웠는데, 그래도 고치질 않아.",1,0,0,0,0,0
0,룸메가 청소를 잘 안 해. 나만 청소해.,1,0,0,0,0,0
0,"연락이 안 돼, 연락이. 아니 연락이 돼야 어디 다른 데서 기다리든 집에 가든 할 거 아니냐고.",1,0,0,0,0,0
0,기획안 다시 작성해야 돼서 일찍 퇴근은 못할 것 같아.,1,0,0,0,0,0
0,여기는 혼자 사는 것도 아니고 여러명이 다같이 사는 곳인데 이건 너무한 것 같지 않니? 양심이 없는 것 같애. 그런데 너는 화장실 사용 몇 층으로 갔다왔어?,1,0,0,0,0,0
0,룸메와 너무 자주 싸우게 돼.,1,0,0,0,0,0
0,친구도 똑같이 생각 할 거야.,1,0,0,0,0,0
0,회사에서 일 때문에 또 전화왔어.,1,0,0,0,0,0
0,매번 그래서 문제야.,1,0,0,0,0,0
0,"열 번도 넘게 했어. 전화는 받지도 않고 문자 연락도 없다. 너무하지 않니, 정말?",1,0,0,0,0,0
0,퇴근한지 얼마나 됐다고 회사에서 또 연락이 왔어!,1,0,0,0,0,0
0,왜 나한테만 일을 시키는지 모르겠어.,1,0,0,0,0,0
0,룸메이트와 너무 자주 다투고 있어.,1,0,0,0,0,0
0,정수기가 화장실 옆이라 가기가 싫으네.,1,0,0,0,0,0
0,예전에는 안그랬어 최근에 들어서 조금씩 늦었어.,1,0,0,0,0,0
0,이 친구는 약속을 잡을 때마다 약속 시간에 늦어. 그래서 너무 화가 나.,1,0,0,0,0,0
0,나만 맨날 청소하고 걔는 청소를 한번도 안했어.,1,0,0,0,0,0
0,"다른 건 없어. 청소 시간을 정해놓고, 그 시간이 되면 친구랑 약속 있다고 나가버리잖아.",1,0,0,0,0,0
0,너무 화가 나! 진짜 우리 회사 왜 그러니? 못 다니겠어!,1,0,0,0,0,0
0,방세 때문에 그것도 문제가 있다.,1,0,0,0,0,0
0,"아, 조금 기다렸어.",1,0,0,0,0,0
0,어. 항상 그래. 너무 짜증나.,1,0,0,0,0,0
0,어. 생각해봐야 될 거 같애. 이거는 내가 말을 해서 고쳐지는 부분은 아닌 것 같고. 친구도 노력은 하겠지만. 그냥 더 기분 나빠지고 사이가 나빠지기 전에 따로 사는 것을 생각해 봐야 될 거 같애.,1,0,0,0,0,0
0,룸메와 자주 싸우게 돼. 아주 지저분한 친구거든.,1,0,0,0,0,0
0,퇴근한지 얼마나 됐다고 회사에서 또 전화가 왔어.,1,0,0,0,0,0
0,퇴근한지 얼마나 됐다고 회사에서 또 연락왔어.,1,0,0,0,0,0
0,술먹고 또 다치셨대요. 말이 되니? 처음에는 걱정을 많이 했는데 이제는 화부터 난다.,1,0,0,0,0,0
0,눈치보여서 일찍 퇴근은 못할거같애.,1,0,0,0,0,0
0,약속이 있어서 친구 기다리고 있는데 아직 안 온 거 있지?,1,0,0,0,0,0
0,전화를 안 받아.,1,0,0,0,0,0
0,"반려견을 키우는 사람 많은데, 중간에 유기하는 사람이 많다는 거였어.",1,0,0,0,0,0
0,"이직도 생각해봤는데, 그게 생각보다 쉽진 않지.",1,0,0,0,0,0
0,술 드시고 오시다가 집 앞에서 넘어지셨대.,1,0,0,0,0,0
0,나 면접 또 떨어졌어.,1,0,0,0,0,0
0,"그럼 다시 면접 봐야되는데, 진짜 고민이다.",1,0,0,0,0,0
0,아 퇴근한지 얼마나 됐다고 회사에서 또 연락왔어!,1,0,0,0,0,0
0,화장실에 토가 있어서 화장실 사용을 못하니까 얼른 가서 관리하시는 분한테 화장실 청소를 해달라고 부탁해야 할 것 같아.,1,0,0,0,0,0
0,다른 사람도 있는데 나한테만 자꾸 일거리를 줘!,1,0,0,0,0,0
0,아 룸메랑 또 싸웠어.,1,0,0,0,0,0
0,한 40분?,1,0,0,0,0,0
0,처음부터 이러진 않았어! 하지만 최근 들어서 조금씩 조금씩 늦기 시작하더라고.,1,0,0,0,0,0
0,술 드시고 들어오시다가 계단에서 넘어지신 거야. 그래서 지금 병원에 입원해 계셔.,1,0,0,0,0,0
0,화 내봤어. 근데 소용없어. 다시 그대로 돌아오거든.,1,0,0,0,0,0
0,연락 했는데 받지도 않아.,1,0,0,0,0,0
0,직장 상사가 이번에 또 새로운 업무를 주겠다고 했어. 너무 짜증나!,1,0,0,0,0,0
0,또 상사한테 또 깨졌어. 힘들어 죽겠어.,1,0,0,0,0,0
0,그 애가 너무 더러워. 청소를 아예 안해.,1,0,0,0,0,0
0,우리 아빠 어제 또 다쳤어.,1,0,0,0,0,0
0,생명에 지장은 없으시지. 근데 또 술타령을 하셔서 문제지.,1,0,0,0,0,0
0,청소를 나 혼자만 하는 거야! 음식물 쓰레기도 엉망으로 해놓고.,1,0,0,0,0,0
0,음식을 먹고 절대 치우지 않아.,1,0,0,0,0,0
0,당연히 해봤지. 근데 그 때 뿐이야.,1,0,0,0,0,0
0,모르겠어 그 노처녀 팀장이 자꾸 나한테만 일을 시켜.	,1,0,0,0,0,0
0,룸메이트와 자주 싸우게 돼.,1,0,0,0,0,0
0,룸메이트랑 너무 자주 싸워.,1,0,0,0,0,0
0,뭐 맨날 똑같지. 술 마시고 오다가 허리 다쳤어. 아니. 지금 안 괜찮아.,1,0,0,0,0,0
0,지금이라도 따로 살아야될 거 같애.,1,0,0,0,0,0
0,아 우리아빠 제발 술 좀 안 먹었으면 좋겠어. 맨날 다쳐가지고 와.,1,0,0,0,0,0
0,유기견 다큐멘터리 봤는데 책임감 없는 사람들 정말 너무 하더라.	,1,0,0,0,0,0
0,고등학교 동창이야. 제법 친했었고.,1,0,0,0,0,0
0,사실 고등학교 동창인데. 하. 이 정도까지 지저분한 줄은 정말 몰랐었어.,1,0,0,0,0,0
0,한시간 정도 기다린 거 같애.,1,0,0,0,0,0
0,저번에도 늦어서 내가 한마디 했는데 또 안 고쳐지고 똑같은 실수를 반복하네? 자꾸 이러면 나도 이친구 만나기 힘들어.,1,0,0,0,0,0
0,"덥고 짜증 나 죽겠는데, 친구는 전활 안 받아.",1,0,0,0,0,0
0,룸메가 너무 더러워.,1,0,0,0,0,0
0,그러게. 사람들 매너가 꽝이네. 물이라도 좀 마셔야겠다.,1,0,0,0,0,0
0,그냥 술 먹다 만났지 뭐. 차라리 잘됐어.,1,0,0,0,0,0
0,이 문제로 이야기 해 본 적은 있는데 잘 안 고쳐져.	,1,0,0,0,0,0
0,다른 직원들한테는 안 그러는데 나한테만 업무를 너무 과중하게 줘. 그래서 너무 힘들어. 나도 다른 직장으로 옮기고 싶은데 요새 경기가 좋지 않아서 새로운 직장 구하기가 쉽지가 않아. 당분간은 이 회사에 다녀야할 것 같아,1,0,0,0,0,0
0,다큐멘터리 통계에 의하면 점점 늘어나고 있다더라고. 정말 속상해.,1,0,0,0,0,0
0,응. 생각보다 자주 있는 일이야. 저번에는 이마도 찢어졌어.,1,0,0,0,0,0
0,얘기 해봤지. 근데 얘는 안 바껴.,1,0,0,0,0,0
0,빨래도 잘 안하고 너무 시끄러워 맨날.,1,0,0,0,0,0
0,화를 내도 금방 다시 돌아와.,1,0,0,0,0,0
0,약속이 있어서 친구 기다리고 있는데 아직도 안왔어.,1,0,0,0,0,0
0,할 일이 너무 많아서 일찍 퇴근은 힘들 것 같아.,1,0,0,0,0,0
0,룸메와 너무 자주 싸우게 돼.,1,0,0,0,0,0
0,아니 왜 그렇게 약속을 안 지키는데? 장난 치는 것도 아니고. 한 두번이가 이게.,1,0,0,0,0,0
0,유기견 다큐멘터리를 봤는데 책임감 없는 사람들 너무하더라.,1,0,0,0,0,0
0,유기견 다큐멘터리 봤는데 사람들 정말 무책임 하더라.	,1,0,0,0,0,0
0,약속이 있어서 친구를 기다리는데 친구가 아직도 안 왔어.	,1,0,0,0,0,0
0,화도 한 번 내보고 말해봤어.,1,0,0,0,0,0
0,어. 1년 전부터 알던 사이였어. 근데 이렇게 청소를 잘 안할줄이야!,1,0,0,0,0,0
0,"한 달 전에 얘기했는데, 안 고쳐져.",1,0,0,0,0,0
0,응. 예전부터 자주 이래.,1,0,0,0,0,0
0,거의 매일 마신다고 생각을 하면 돼. 사람이 어떻게 그렇게 마실 수가 있지?,1,0,0,0,0,0
0,연락도 안 돼.,1,0,0,0,0,0
0,어 유기견 관련한 다큐멘터리였어.,1,0,0,0,0,0
0,약속있어서 친구 기다리는데 아직도 안왔다?,1,0,0,0,0,0
0,약속을 잡으면 매번 이런 식이야.,1,0,0,0,0,0
0,응. 거의 10분마다 하고 있는데 한 번도 안 받았어.,1,0,0,0,0,0
0,같은 동아리지.,1,0,0,0,0,0
0,화 내봤지. 근데 알겠다하고 청소를 안해.,1,0,0,0,0,0
0,말이야 매번 하지. 근데 뭐 들어야지.,1,0,0,0,0,0
0,내 룸메이트랑 나랑 고등학교 때 동창이야. 근데 청소하는 습관이 안 되어 있어서 나랑 너무 안 맞는 거 같애.,1,0,0,0,0,0
0,술을 밥 먹듯이 드셔. 매일 거의 드시지.,1,0,0,0,0,0
0,우리 아빠 술 드시고 또 다쳤어!,1,0,0,0,0,0
0,"그러고 싶은데, 다시 얘기 좀 해봐야겠어.",1,0,0,0,0,0
0,"매번 그래, 매번. 진짜 짜증난다.",1,0,0,0,0,0
0,아 얘기로 해결될까 모르겠다! 내가 그냥 얘를 안 보는 게 나을까?,1,0,0,0,0,0
0,퇴근한지 얼마나 됐다고 회사에서 연락 또 왔어!,1,0,0,0,0,0
0,"친구가 약속 시간에 늦어도 내가 매번 참고 넘어갔는데, 이번에는 친구한테 이야기 좀 해봐야겠어.",1,0,0,0,0,0
0,응. 진짜 책임감 없어.,1,0,0,0,0,0
0,룸메랑 너무 자주 싸우게 돼.,1,0,0,0,0,0
0,친한 언니가 있어서 가끔 이야기해.,1,0,0,0,0,0
0,룸메이트한테 방 좀 치우라고 이야기 했더니 며칠 동안 방 청소를 했어 하지만 다시 방을 어지럽히고 청소를 안 해서 너무 화가 나.	,1,0,0,0,0,0
0,"덥고 짜증나 죽겠는데, 친구는 연락도 안 되고 있어.",1,0,0,0,0,0
0,일요일인데도 회사에서 전화가 오노. 뭐 쉬지마란 얘기가.,1,0,0,0,0,0
0,자주 있는 일이라 어 요번에도 별 기대 안 하고 나왔거든. 그런데 한 시간은 좀 너무했어.,1,0,0,0,0,0
0,일이 많아지니까 회사 다니기 싫어!,1,0,0,0,0,0
0,약속 할 때마다 늦고 있어.,1,0,0,0,0,0
0,아무래도 제대로 얘기를 해 보고 또 늦으면 이제는 손절할거야.	,1,0,0,0,0,0
0,그게 됐으면 진작 따로 살았지! 돈이 없는 걸 어떡해.,1,0,0,0,0,0
0,룸메와 너무 자주 싸우게 돼. 걔는 왜 말이 안 통할까.,1,0,0,0,0,0
0,룸메와 너무 자주 싸우게 돼.,1,0,0,0,0,0
0,거기 사람들도 다 이상해. 진짜 이 회사 어떻게 들어왔는지 모르겠어!,1,0,0,0,0,0
0,혼자서 친구를 기다린 지 한시간이 넘었어. 너무 힘들고 짜증이 나.,1,0,0,0,0,0
0,도대체 왜 나에게만 이렇게 많이 업무를 주는지 이해를 할 수가 없어. 계속 다니기 싫어.,1,0,0,0,0,0
0,계속 말도 안되는 상황이 생기고 그래서 이직을 고려 중이야.,1,0,0,0,0,0
0,정말 너무한 거 같아. 누가 그랬을까?,1,0,0,0,0,0
0,매번 그래.,1,0,0,0,0,0
0,자주 마시진 않는데 한번 마시면 너무 많이 마셔.,1,0,0,0,0,0
0,고등학교 때부터 알던 친구인데 방을 이렇게 지저분하게 사용할 줄 몰랐어!,1,0,0,0,0,0
0,자주는 아닌데 늦게올 때마다 항상 연락도 안 받아.,1,0,0,0,0,0
0,그러니까. 힘들어서 못다니겠어.,1,0,0,0,0,0
0,"한 시간 째 나 혼자 기다리고 있어. 저녁 약속 때문에 만나기로 했는데, 얘가 자주 늦는 앤데 오늘도 그러네?",1,0,0,0,0,0
0,화를 냈는데 소용 없는 것 같아.,1,0,0,0,0,0
0,한 시간 넘게 기다렸어. 슬슬 짜증이 나.,1,0,0,0,0,0
0,"지금 한 두 시간 정도 기다렸고, 고생을 나 혼자 다 하고 있어.",1,0,0,0,0,0
0,벌써 한 시간이나 지났어.,1,0,0,0,0,0
0,음식을 먹고 전혀 치우질 않아.,1,0,0,0,0,0
0,소용 없어. 맨날 삐져.,1,0,0,0,0,0
0,지금이라도 정말 따로 살고 싶다.,1,0,0,0,0,0
0,얘기는 해봤는데 들을 생각을 안하셔. 그냥 나도 이제 더이상 안 말할라고.,1,0,0,0,0,0
0,"이야기는 많이 해봤는데, 잘 고쳐지지 않나봐.",1,0,0,0,0,0
0,응. 걔는 만날 때마다 맨날 그러는 거 같애.,1,0,0,0,0,0
0,하 진짜 짜증나. 토를 했으면 뒤처리를 해야 할 거 아냐.,1,0,0,0,0,0
0,기다린 지 벌써 한시간이나 지났어.,1,0,0,0,0,0
0,"해 봤어. 다 왔다, 다 왔다, 계속 그런 말만 해.",1,0,0,0,0,0
0,친구랑 약속이 있어서 기다리고 있는데 친구가 안와.,1,0,0,0,0,0
0,늦을 때마다 이야기는 해봤어. 고치겠다곤 하더라고.,1,0,0,0,0,0
0,마지막 면접 본 거 까지 전부 다 떨어졌어. 힘이 안나.,1,0,0,0,0,0
0,어. 하나도 안 치워놨어.,1,0,0,0,0,0
0,"우리 상사가 나한테 일만 주는데, 그 사람한테 이야기 해봐야 될 거 같애.",1,0,0,0,0,0
0,또 상사한테 혼 났어.,1,0,0,0,0,0
0,늦게 퇴근하고 지금 막 집에 들어왔는데 회사에서 새로운 업무를 맡긴다고 전화왔어.,1,0,0,0,0,0
0,만날 때마다 얘기하지. 근데 변하지를 않아.,1,0,0,0,0,0
0,지금 혼자서 한 시간은 기다린 것 같아.,1,0,0,0,0,0
0,나 룸메이트와 너무 자주 싸우고 있어.,1,0,0,0,0,0
0,아직 모르지. 말 안할거야.,1,0,0,0,0,0
0,나 요즘 룸메랑 엄청 싸워.,1,0,0,0,0,0
0,청소를 안해. 너무 지저분해.,1,0,0,0,0,0
0,룸메이트와 너무 자주 싸우고 있어.,1,0,0,0,0,0
0,없어. 진짜 별로인 회사야.,1,0,0,0,0,0
0,룸메와 너무 자주 싸우게 돼.,1,0,0,0,0,0
0,응. 사장님한테 완전 혼났어.,1,0,0,0,0,0
0,아빠가 술을 드시고 여기저기 다쳐오셔서 가족들이 걱정이 됐어. 그래서 술을 조금 드시라고 말씀드렸더니 아빠는 우리 말을 듣지 않고 계속 술을 많이 드셔. 그래서 지금은 포기상태야.,1,0,0,0,0,0
0,술 드시고 계단을 오르다가 넘어지셔서 허리를 다치셨어. 그래서 지금 병원에 입원하고 계셔.,1,0,0,0,0,0
0,1시간이나 기다리고 있어.,1,0,0,0,0,0
0,청소를 너무 안해.,1,0,0,0,0,0
0,친구랑 약속이 있어서 기다리고 있는데 아직도 안 왔어.,1,0,0,0,0,0
0,술을 드시고 계단을 오르다가 넘어지셔서 허리를 다치셨대. 그래서 병원에 입원하셨어.,1,0,0,0,0,0
0,학교 동창이야.,1,0,0,0,0,0
0,"그렇진 않은데, 바람을 폈잖아, 바람을.",1,0,0,0,0,0
0,같이 사는데 서로 너무 안 맞으면 힘들지. 알게 된 거는 이번이 처음이야.,1,0,0,0,0,0
0,당연히 해봤지. 고딩때부터 얘기했는데 뭐 들어먹질 않아.,1,0,0,0,0,0
0,그런데 이직하기가 쉽지 않으니까 고민이 되지.,1,0,0,0,0,0
