label,document,Angry,Disgust,Fear,Happiness,Sadness,Surprise
0.0,친구랑 약속있어서 나왔는데 친구가 아직도 오질 않고 있어.,1,0,0,0,0,0
4.0,난 잘하는 게 하나도 없나봐.,0,0,0,0,1,0
4.0,술을 일주일에 다섯 번 이상은 드셔서 너무 속상해.,0,0,0,0,1,0
0.0,평소에 마음이 너무 잘 맞아서 싸운 적이 한 번도 없었어. 그래서 헤어지자고 할 때 너무 놀랐어.,1,0,0,0,0,0
4.0,해피가 어제 세상을 떠났어.,0,0,0,0,1,0
4.0,밥도 못먹고 잠도 못자고 계속 울고만 계셔.,0,0,0,0,1,0
4.0,나 면접 또 떨어졌어.,0,0,0,0,1,0
4.0,나 결국 헤어졌어.,0,0,0,0,1,0
4.0,삼년동안 사귀면서 한 번도 싸운 적이 없었어. 그리고 서로 마음이 너무 잘 맞아서 헤어질 거라고는 생각 못했어.,0,0,0,0,1,0
0.0,일이 바쁘다는 핑계로 과장님이 나한테만 일을 몰아주고 있어.,1,0,0,0,0,0
4.0,이제 두 달 다 돼가 자꾸 생각이 나.,0,0,0,0,1,0
2.0,그래야겠다 진짜 너무 무서워.	,0,0,1,0,0,0
4.0,갑자기 전화가 와서 헤어지자고 하더라고.	,0,0,0,0,1,0
4.0,회사의 고민을 털어놓고 이야기 할 사람이 없어서 더 스트레스 받아.,0,0,0,0,1,0
0.0,그러면 내가 억울하지도 않지 평상시 엄청 잘했거든.	,1,0,0,0,0,0
1.0,당연히 이야긴 해봤지. 하지만 별다른 방법이 없어.,0,1,0,0,0,0
2.0,내일 약속 있는데 어쩌지?,0,0,1,0,0,0
4.0,밤새워 준비한 기획안을 또 퇴짜 맞았어. 다시 해오래.,0,0,0,0,1,0
4.0,아니 다들 갑작스러워서 충격이 커.	,0,0,0,0,1,0
0.0,어제 몸이 너무 아팠지만 밤 샌 작업으로 기획안을 완성했어. 완성된 기획안은 상사한테 제출했는데 다 잘못됐다고 처음부터 다시 만들어 오래!,1,0,0,0,0,0
1.0,"유기견 다큐멘터리를 봤는데, 책임감 없는 사람들 정말 너무해.",0,1,0,0,0,0
4.0,많이 열약하고 환경적으로 부족하지. 상처 받은 유기견들은 갈 데가 없어.,0,0,0,0,1,0
1.0,응. 약속할 때마다 항상 그래.,0,1,0,0,0,0
2.0,"요즘 너무 힘들고 바쁘긴 한데, 그거 때문에 그런건지 지금 너무 고민 돼.",0,0,1,0,0,0
4.0,권태기래. 그런데 다른 여자가 있더라고.,0,0,0,0,1,0
4.0,이 회사 들어올 때 정말 힘들게 들어왔어. 조금만 더 버텨보고.,0,0,0,0,1,0
2.0,감염병 확진자 확인된 강남 지역이 약속 장소라서 너무 걱정돼.	,0,0,1,0,0,0
0.0,"친구가 약속 시간에 지각할 때마다 내가 매번 참았는데, 아무래도 오늘은 진지하게 이야기 해봐야 할 거 같아. 너무 속상해.",1,0,0,0,0,0
4.0,매일 우울한 기분이야.,0,0,0,0,1,0
2.0,월급날이 2주도 안 남았는데 생활비가 다 떨어졌어.,0,0,1,0,0,0
4.0,몸도 아픈데 상사한테 일 못한다고 지적받으니깐 몸이 더 아픈 것 같아.,0,0,0,0,1,0
2.0,"나 내일 약속이 있는데, 그대로 나가도 될까?",0,0,1,0,0,0
0.0,유기견 다큐멘터리를 봤는데 무책임한 사람들 때문에 너무 화가 나.,1,0,0,0,0,0
0.0,청소 문제로 자주 다투게 되니까 너무 스트레스 받아서 따로 살고 싶어.	,1,0,0,0,0,0
4.0,그래. 안 그래도 그런 생각도 하고 있어.,0,0,0,0,1,0
4.0,술을 많이 마시고 집 계단을 오르다가 넘어져서 허리를 다쳤어.,0,0,0,0,1,0
2.0,내일 약속있는데 어떡하지?,0,0,1,0,0,0
4.0,눈치도 보이고. 일도 마무리 해야되고. 밖에는 못 나갈 것 같아.,0,0,0,0,1,0
2.0,친구랑 밥 먹고 있는데 갑자기 지진이 발생한 거야.,0,0,1,0,0,0
4.0,맞어. 작고 귀여울 때 키우다가 병 들고 아프면은 버리는 거 같애.,0,0,0,0,1,0
4.0,허리를 좀 다쳐서 당분간은 가만히 누워있어야 한대.,0,0,0,0,1,0
2.0,나 내일 약속이 있는데 그대로 나가도 될까?,0,0,1,0,0,0
4.0,"무기력증이 맞는 것 같아. 너무너무 힘들고 아침에 일어날 때도 몸이 힘들고, 잘 때도 힘들고.",0,0,0,0,1,0
4.0,남자친구랑 함께 했던 추억이 너무 많아서 마음 정리가 쉽지 않은 것 같아.,0,0,0,0,1,0
4.0,벌써 다섯 번째야 친구들은 합격해서 회사 다니는데 나만 지금 이런 상황이야 갈 데가 또 있을지 모르겠다.	,0,0,0,0,1,0
4.0,"하는 일도 잘 안 되는 거 같고, 일은 바쁘고. 기분은 다운 되고. ",0,0,0,0,1,0
4.0,나는 잘하는게 아무것도 없나봐.,0,0,0,0,1,0
1.0,해봤어. 조금 나아지는가 싶더니 다시 제자리로 돌아갔어.,0,1,0,0,0,0
4.0,경기도에 있는 유기견 보호센터를 촬영했더라고. 그곳에 있는 아이들의 상처 받은 눈빛이 아직도 기억이 나.,0,0,0,0,1,0
0.0,퇴근한 지 얼마나 됐다고 회사에서 또 연락 왔어!,1,0,0,0,0,0
4.0,프로젝트도 잘 해결되지 않고 진도도 안 나가고 그냥 너무 우울해.,0,0,0,0,1,0
2.0,강남역이야. 그 곳에서 확진자 나왔잖아.,0,0,1,0,0,0
4.0,나 그사람과 헤어졌어.,0,0,0,0,1,0
4.0,어제 우리 아빠 또 다쳤어. 너무 속상해.,0,0,0,0,1,0
4.0,이제 두 달 지났어. 정말 잊혀지지가 않아.,0,0,0,0,1,0
1.0,어제부터 밥도 못 먹고 있어. 메슥거려서.,0,1,0,0,0,0
2.0,아주 오래된 약속이기도 하고 또 꼭 만나야할 거 같아서 어떻게 해야할지 모르겠어.,0,0,1,0,0,0
2.0,나 내일 약속 있는데 그대로 가도 될까?,0,0,1,0,0,0
3.0,너라도 들어주니까 다행이야.,0,0,0,1,0,0
0.0,약속을 잡을 때마다 매번 늦어. 그래서 너무 화가 나.,1,0,0,0,0,0
4.0,우리 아빠 어제 또 다쳤어 너무 속상해.	,0,0,0,0,1,0
2.0,어제 저녁에 진짜 무서웠어.,0,0,1,0,0,0
0.0,도착하자마자 연락은 해 봤지 하지만 전화를 안 받아.	,1,0,0,0,0,0
1.0,우리 아빠 어제 또 다치셨어!,0,1,0,0,0,0
2.0,친구랑 밥 먹다가 갑자기 지진이 난 거야. 어제 정말 난리도 아니었어.,0,0,1,0,0,0
4.0,나 어떻게 살지? 망했어.,0,0,0,0,1,0
1.0,아 진짜 아침부터 못볼 꼴 봤어! 더러워 죽겠네 진짜!,0,1,0,0,0,0
2.0,그래야겠어. 강남보다는 낫겠지. 무서우니깐 얘기를 해봐야 겠어.,0,0,1,0,0,0
4.0,해피가 어제 세상을 떠났어. ,0,0,0,0,1,0
4.0,"나도 몰랐는데, 벌써 두 달 정도 됐나 봐.",0,0,0,0,1,0
4.0,머릿 속이 너무 복잡하고 마음이 답답해서 밖에 나가서 쉬고 싶은데 잘못된 기획안을 다시 만들려면 시간이 부족해. 쉴 시간이 없어.,0,0,0,0,1,0
4.0,술 드시고 오실 때마다 가족끼리 모여서 이야기는 해봤지. 하지만 변하는 건 하나도 없더라고.,0,0,0,0,1,0
4.0,이제 나한테 싫증이 났대 그래서 시간을 갖자고 하더니 바로 헤어지자고 연락이 오더라고.	,0,0,0,0,1,0
4.0,약속있어 나왔는데 친구가 아직도 오질 않고 있어.,0,0,0,0,1,0
4.0,그러고 싶은데 일이 바빠서 시간을 못 내 우선은 일을 끝내고 뭘 하든지 해야지.	,0,0,0,0,1,0
4.0,냉장고 안에 조금 남아있는 반찬으로 이주를 버텨야 해. 너무 걱정스러워.,0,0,0,0,1,0
4.0,잠깐 쉬러 나가는 것도 눈치 보여! 오늘까지 다시 하래!,0,0,0,0,1,0
0.0,과장님이 전화해서 새로운 업무를 또 주겠대.,1,0,0,0,0,0
0.0,퇴근한지 얼마나 됐다고 회사에서 또 전화가 왔어.,1,0,0,0,0,0
0.0,해봤지 근데 안 맞는거 있지.,1,0,0,0,0,0
4.0,괜히 매일 우울한 기분이야. ,0,0,0,0,1,0
1.0,누가 화장실에 토를 하고 안 치웠어.,0,1,0,0,0,0
1.0,나 어떻게 살지. 망했어!,0,1,0,0,0,0
2.0,어제 저녁에 정말 무서웠어!,0,0,1,0,0,0
4.0,통장을 조회해보니 교통비 딸랑 2만원 남았더라.,0,0,0,0,1,0
4.0,유기견 보호 시설은 너무나 부족하고 환경은 너무 열악하대.,0,0,0,0,1,0
2.0,응. 많이 나아졌는데 그래도 충격이 커.,0,0,1,0,0,0
4.0,나이가 많아서 병원에 갔는데 결국 죽었어.	,0,0,0,0,1,0
0.0,"당연히 그렇게 나갈 때마다 화를 내 봤지. 미안하다고 하고, 다신 안 그러겠다고 그래놓고는 다시 또 그러고 있어.",1,0,0,0,0,0
0.0,고등학교 동창 이었어 그땐 이렇게까지 이기적일 줄은 몰랐지.	,1,0,0,0,0,0
1.0,습관이야 약속 있을 때마다 항상 늦어.	,0,1,0,0,0,0
4.0,말씀드리면 엄청 실망하실 거야 아직 전화도 못 드렸어.	,0,0,0,0,1,0
4.0,싸운 적도 한 번 없고 성격 정말 잘 맞았어.	,0,0,0,0,1,0
4.0,이번이 마지막 회사였어. 더이상 준비할 것도 없어 이젠.,0,0,0,0,1,0
4.0,나 잘하는게 아무것도 없나봐.,0,0,0,0,1,0
2.0,계단에 넘어지면서 허리를 다쳐서 당분간 병원에서 치료를 받아야해.,0,0,1,0,0,0
1.0,"아, 얘기했다가 괜히 나로 오해받는 거 아니겠지? 아, 진짜 더러워 죽겠네!",0,1,0,0,0,0
0.0,대화가 안 돼. 본인이 조절을 해야 하는 데 그게 안 되나봐.,1,0,0,0,0,0
4.0,나 이번 면접에서도 또 떨어졌어.,0,0,0,0,1,0
4.0,전혀 괜찮지 않아. 15년을 같이 지내왔던 아이잖아. ,0,0,0,0,1,0
1.0,약속이 있어서 나왔더니 친구가 아직도 오질 않고 있어!,0,1,0,0,0,0
4.0,해피가 어제 세상을 떠났어.,0,0,0,0,1,0
1.0,그 친구도 잘 알아. 자기가 자꾸 늦는 습관.,0,1,0,0,0,0
4.0,그저께 저녁에 갑자기 의식을 잃어서 동물병원 응급실로 데려갔어. 치료를 받으면서 좀 회복되는 것 같았는데. 결국에 세상을 떠났어.,0,0,0,0,1,0
0.0,성격은 좋아. 털털하고 뭐 재미도 있고 그렇지만 청소를 안 하니까 내가 짜증을 내는 것 같아.,1,0,0,0,0,0
0.0,약속이 있어서 친구 기다리고 있는데 아직 안 왔어. ,1,0,0,0,0,0
2.0,강남이라서 너무 걱정돼.,0,0,1,0,0,0
1.0,회사에서 또 연락왔어.,0,1,0,0,0,0
4.0,헤어진 지 두 달 다 돼가. 하지만 잊혀지지 않아.,0,0,0,0,1,0
0.0,나는 내가 토를 해도 꼭 치우는 매너있는 사람이 될 거야. 다른 사람이 보면 얼마나 불편하겠어.,1,0,0,0,0,0
4.0,나는 잘하는게 하나도 없나봐.,0,0,0,0,1,0
4.0,남자친구랑 사귀면서 한번도 싸운적도 없었고 너무 마음이 잘맞아서 헤어질거라고 생각을 못했어.,0,0,0,0,1,0
4.0,나 남자친구한테 차였어!,0,0,0,0,1,0
4.0,하는 일마다 잘 안되서 그런 것 같아.,0,0,0,0,1,0
0.0,퇴근한 지 얼마나 됐다고 회사에서 연락이 또 왔어.,1,0,0,0,0,0
4.0,그렇다니까. 딱 2만원 남았어.,0,0,0,0,1,0
2.0,이게 엄청 오래전에 잡아논 약속이라서 그땐 이런 바이러스가 퍼질줄은 몰랐지.,0,0,1,0,0,0
2.0,약속 장소가 감염병 확진자가 확인된 강남지역이야. 그래서 너무 걱정돼.,0,0,1,0,0,0
0.0,나 면접 또 떨어졌어.,1,0,0,0,0,0
1.0,집에 온 지 딱 10분 됐는데 회사에서 또 전화 왔어!,0,1,0,0,0,0
1.0,아니야. 입맛이 떨어져서 물도 마시기 싫어.,0,1,0,0,0,0
3.0,고마워. 언제든 힘들면 너한테 얘기할게. 너한테 말하면 편해져.,0,0,0,1,0,0
2.0,지금 바이러스가 엄청 퍼져있는 강남이야. 정말 무서운 곳이야!,0,0,1,0,0,0
4.0,작년보다 올해 두 배나 더 늘어난 상황이래.,0,0,0,0,1,0
2.0,이번 면접에 떨어졌으니까 다른 회사에 갈 준비를 해야하는데 자꾸 떨어지고 나니까 자신이 안 생겨.,0,0,1,0,0,0
2.0,약속이라 미룰 수는 없을 것 같아.,0,0,1,0,0,0
4.0,민간에서 운영하는 기관이 많아서 힘들다고 하더라고.,0,0,0,0,1,0
1.0,물 마시면 화장실 가야 될까봐 물도 못 마시겠어.,0,1,0,0,0,0
4.0,괜히 매일 우울한 기분이 들어.,0,0,0,0,1,0
0.0,다른 층은 이용자들이 너무 많아 불편해. 어떻게 될지 모르겠어.,1,0,0,0,0,0
3.0,어 진짜 고마워!,0,0,0,1,0,0
0.0,난 정말 생각 같애서는 그만 두고 싶지만 갈 데가 없어. 아직 계약직이거든.,1,0,0,0,0,0
4.0,지금 하는 프로젝트도 잘 진행이 안 되고 일이 잘 안 풀리는지 너무 힘들어. ,0,0,0,0,1,0
4.0,남자친구랑 함께한 추억이 너무 많아서 마음 정리가 쉽지 않아. 너무 마음이 아파.,0,0,0,0,1,0
4.0,요즈음 매일 우울해.,0,0,0,0,1,0
4.0,나는 잘하는게 없나 봐.	,0,0,0,0,1,0
4.0,이제 두 달 다 돼 가. 정말 잊을 수가 없어.,0,0,0,0,1,0
4.0,평소에 마음이 너무 잘 맞아서 싸운 적이 한 번도 없었어. 그래서 헤어질 거라고는 생각 못했어.,0,0,0,0,1,0
2.0,요새 감염병이 여기저기 돌고 있어서 너무 무서워서 나도 약속을 미루고 싶어. 하지만 친구가 어떻게 생각할지 몰라서 나 혼자 결정할 수가 없어.,0,0,1,0,0,0
4.0,많이 힘들어하셔. 15년이나 같이 살았으니 얼마나 정이 들었겠어. ,0,0,0,0,1,0
0.0,일할 사람이 나밖에 없나봐. 참. 그렇다고 월급 많이 주는 것도 아니면서.,1,0,0,0,0,0
1.0,친구가 약속 시간에 늦어도 내가 매번 참고 넘어갔는데 이번에는 친구한테 약속 좀 잘 지키라고 이야기를 해 봐야겠어.,0,1,0,0,0,0
1.0,응. 얘는 매번 이러는 애야.,0,1,0,0,0,0
4.0,면접 또 떨어졌어.,0,0,0,0,1,0
2.0,어. 엄청나게 늘어난다고 해.,0,0,1,0,0,0
4.0,응. 생명엔 지장이 없으시대. 하지만 병원에 입원해 계셔.,0,0,0,0,1,0
2.0,응. 앉아서 일을 하니까 허리가 너무 아프네.,0,0,1,0,0,0
4.0,바쁘게 진행하는 일이 끝나면 가려고 했는데 요즘 정말 바빠 시간을 낼 수가 없어.	,0,0,0,0,1,0
4.0,맞아 속상해 죽겠어. 술은 매주 5일은 드시는 것 같애.,0,0,0,0,1,0
2.0,그대로 있어 진짜 깜짝 놀랬어.	,0,0,1,0,0,0
4.0,갑자기 시간을 두고 연락하지 말자고 이야기를 하는 거야.	,0,0,0,0,1,0
2.0,요 앞에 엔젤리너스. 근데 사람이 많아서 가기가 좀 무섭네. 시국이 시국이니만큼.,0,0,1,0,0,0
1.0,요즘 들어서 맨날 그래서 내가 뭐라고 해.	,0,1,0,0,0,0
4.0,약속을 잡을 때마다 매번 약속 시간에 늦어. 그래서 너무 속상해.,0,0,0,0,1,0
2.0,내가 어제 저녁에 진짜 무서웠어.	,0,0,1,0,0,0
4.0,이번 회사가 공채로 시험 보는 마지막 회사 였어.	,0,0,0,0,1,0
4.0,며칠 전부터 안 좋아보이더라고. 그러다니 어제 끝내 눈을 감았어.,0,0,0,0,1,0
4.0,회사에 고민을 이야기할 사람이 없어서 더 지치고 힘들어.,0,0,0,0,1,0
4.0,입맛이 없어서 아직 안먹었어. 이따가 집에 가서 저녁이나 먹으려고.,0,0,0,0,1,0
4.0,빨리 시간이 흘렀으면 좋겠어. 생각 안 나게.,0,0,0,0,1,0
2.0,어제 진짜 무서웠어!,0,0,1,0,0,0
4.0,그저께 저녁에 갑자기 의식을 잃어서 동물병원 응급실로 데려갔어. 치료를 받으면서 좀 나아지는 것 같았는데 결국에는 세상을 떠났어.,0,0,0,0,1,0
4.0,권태기가 왔는지 당분간 시간을 갖고 만나지 말쟤.,0,0,0,0,1,0
4.0,응 가족 모두 너무 힘들어 해.,0,0,0,0,1,0
4.0,아니. 다들 갑작스러워서 가족들도 충격이 아직 많이 커.,0,0,0,0,1,0
4.0,"컨디션이 괜찮은 날이 잘 없고, 진행하고 있는 프로젝트가 잘 풀리지 않아서 기분이 울적해.",0,0,0,0,1,0
3.0,고마워. 나중에 말해줄게.,0,0,0,1,0,0
2.0,아니 식당에서 밥 먹는데 지진이 난 거야!,0,0,1,0,0,0
1.0,다른 것도 잘 맞는 것 같진 않아. 하지만 다투는 건 청소만 할 때 그렇게 다퉈.,0,1,0,0,0,0
4.0,나 면접에서 또 떨어졌어.,0,0,0,0,1,0
4.0,최근에 슬럼프 때문에 되는 일이 많이 없어.	,0,0,0,0,1,0
4.0,집에 있기 답답해서 잠깐 나왔어.,0,0,0,0,1,0
4.0,힘들긴 하지만 이직을 생각하기에는 내가 이 회사 들어올 때 너무 힘들게 들어와서 아직은 애착이 생겨.,0,0,0,0,1,0
1.0,안돼. 너무 짜증나.,0,1,0,0,0,0
1.0,볼일을 보러 갔는데 화장실 바닥이랑 세면대에 토가 있어서 너무 더러워서 볼일도 못 보고 나왔어.,0,1,0,0,0,0
4.0,요새 괜히 우울한 기분이 들어.,0,0,0,0,1,0
2.0,조금은 무섭긴 하지만 그래도 나는 괜찮은데 친구가 많이 놀란 것 같아.,0,0,1,0,0,0
0.0,퇴근한지 얼마나 됐다고 회사에서 연락 또 왔어.,1,0,0,0,0,0
